Model,permno,evtdate,cret,car,bhar,nrets,nrets_est
Market-Adjusted Model,20957,2022-10-27,0.0789637646,-0.021479399,-0.020689335,21,100
Market-Adjusted Model,20958,2022-10-27,0.0595730914,-0.040323462,-0.040080009,21,100
Market-Adjusted Model,20959,2022-10-27,0.0348958773,-0.064596009,-0.064757223,21,100
Market-Adjusted Model,20960,2022-10-27,0.0070849894,-0.092178026,-0.092568111,21,100
Market-Adjusted Model,20961,2022-10-27,0.0615697616,-0.037815371,-0.038083339,21,100
Market-Adjusted Model,20962,2022-10-27,0.0187722403,-0.080600666,-0.08088086,21,100
Market-Adjusted Model,20963,2022-10-27,0.1265759075,0.0227440772,0.0269228074,21,100
Market-Adjusted Model,20964,2022-10-27,0.0131579064,-0.086134002,-0.086495194,21,100
Market-Adjusted Model,20965,2022-10-27,0.0142131357,-0.085056198,-0.085439964,21,100
Market-Adjusted Model,20967,2022-10-27,0.0441909884,-0.054949286,-0.055462112,21,100
Market-Adjusted Model,20970,2022-10-27,0.0050710133,-0.094152663,-0.094582087,21,100
Market-Adjusted Model,20971,2022-10-27,0.0887683395,-0.009797097,-0.010884761,21,100
Market-Adjusted Model,20972,2022-10-27,-0.009181953,-0.082601067,-0.108835054,21,100
Market-Adjusted Model,20974,2022-10-27,0.0040444858,-0.095196363,-0.095608614,21,100
Market-Adjusted Model,20975,2022-10-27,-0.219120379,-0.318367196,-0.318773479,21,100
Market-Adjusted Model,20978,2022-10-27,0.0026225754,-0.096626572,-0.097030525,21,100
Market-Adjusted Model,20980,2022-10-27,0.0065490762,-0.092705733,-0.093104024,21,100
Market-Adjusted Model,20981,2022-10-27,0.0060666799,-0.09314941,-0.09358642,21,100
Market-Adjusted Model,20982,2022-10-27,0.0065424839,-0.092722898,-0.093110616,21,100
Market-Adjusted Model,20983,2022-10-27,0.0040281932,-0.095217769,-0.095624907,21,100
Market-Adjusted Model,20986,2022-10-27,0.0030181779,-0.096227776,-0.096634922,21,100
Market-Adjusted Model,20987,2022-10-27,0.0055332305,-0.093707383,-0.09411987,21,100
Market-Adjusted Model,20988,2022-10-27,0.0030150486,-0.096212588,-0.096638051,21,100
Market-Adjusted Model,20989,2022-10-27,0.0070493146,-0.092215868,-0.092603786,21,100
Market-Adjusted Model,20990,2022-10-27,0.0040241412,-0.095222886,-0.095628959,21,100
Market-Adjusted Model,20991,2022-10-27,0.1212871935,0.0474037229,0.0216340934,21,100
Market-Adjusted Model,20994,2022-10-27,0.0070564207,-0.092210055,-0.092596679,21,100
Market-Adjusted Model,20995,2022-10-27,0.0040322542,-0.095218021,-0.095620846,21,100
Market-Adjusted Model,20996,2022-10-27,0.3714285015,0.2561068267,0.2717754014,21,100
Market-Adjusted Model,20997,2022-10-27,0.0151515733,-0.084158166,-0.084501527,21,100
Market-Adjusted Model,20998,2022-10-27,0.1556240803,0.0520462935,0.0559709801,21,100
Market-Adjusted Model,20999,2022-10-27,-0.034364304,-0.086886187,-0.134017404,21,100
Market-Adjusted Model,21000,2022-10-27,0.0060422421,-0.093214844,-0.093610858,21,100
Market-Adjusted Model,21002,2022-10-27,0.2499999677,0.1434644451,0.1503468676,21,100
Market-Adjusted Model,21003,2022-10-27,0.0050302004,-0.094226606,-0.0946229,21,100
Market-Adjusted Model,21006,2022-10-27,0.0035660524,-0.095623665,-0.096087048,21,100
Market-Adjusted Model,21007,2022-10-27,-0.370370332,-0.46217899,-0.470023432,21,100
Market-Adjusted Model,21008,2022-10-27,0.007042319,-0.09221328,-0.092610781,21,100
Market-Adjusted Model,21009,2022-10-27,0.0050302002,-0.094212275,-0.0946229,21,100
Market-Adjusted Model,21010,2022-10-27,0.0040200965,-0.095222134,-0.095633004,21,100
Market-Adjusted Model,21011,2022-10-27,0.0101625433,-0.089116791,-0.089490557,21,100
Market-Adjusted Model,21014,2022-10-27,0.0070493144,-0.092221921,-0.092603786,21,100
Market-Adjusted Model,21015,2022-10-27,0.0060483331,-0.093215096,-0.093604767,21,100
Market-Adjusted Model,21016,2022-10-27,0.134251327,0.0469722114,0.0345982269,21,100
Market-Adjusted Model,21017,2022-10-27,-0.063654991,-0.152970781,-0.163308092,21,100
Market-Adjusted Model,21018,2022-10-27,-0.021463441,-0.120886157,-0.121116541,21,100
Market-Adjusted Model,21019,2022-10-27,0.0030364105,-0.09619788,-0.09661669,21,100
Market-Adjusted Model,21020,2022-10-27,0.175590593,0.0692225815,0.0759374929,21,100
Market-Adjusted Model,21022,2022-10-27,0.1361426535,0.0336242937,0.0364895534,21,100
Market-Adjusted Model,21023,2022-10-27,0.0081218195,-0.091147571,-0.091531281,21,100
Market-Adjusted Model,21024,2022-10-27,-0.209677406,-0.304870215,-0.309330506,21,100
Market-Adjusted Model,21025,2022-10-27,0.0050428836,-0.094215238,-0.094610217,21,100
Market-Adjusted Model,21026,2022-10-27,-0.222500008,-0.321374061,-0.322153109,21,100
Market-Adjusted Model,21027,2022-10-27,-0.083695608,-0.164979178,-0.183348708,21,100
Market-Adjusted Model,21028,2022-10-27,-0.523255792,-0.8124125,-0.622908892,21,100
Market-Adjusted Model,21029,2022-10-27,0.1616062291,0.1277593299,0.061953129,21,100
Market-Adjusted Model,21030,2022-10-27,0.0531915258,-0.024449294,-0.046461574,21,100
Market-Adjusted Model,21031,2022-10-27,0.0030364102,-0.096204947,-0.09661669,21,100
Market-Adjusted Model,21032,2022-10-27,-0.153679601,-0.235045206,-0.253332701,21,100
Market-Adjusted Model,21033,2022-10-27,0.0121457372,-0.087141287,-0.087507363,21,100
Market-Adjusted Model,21034,2022-10-27,0.006042242,-0.093215481,-0.093610858,21,100
Market-Adjusted Model,21035,2022-10-27,0.008113583,-0.091144999,-0.091539517,21,100
Market-Adjusted Model,21036,2022-10-27,-0.08205714,-0.153768295,-0.18171024,21,100
Market-Adjusted Model,21037,2022-10-27,-0.170892063,-0.25081251,-0.270545164,21,100
Market-Adjusted Model,21041,2022-10-27,-0.101857576,-0.176765829,-0.201510676,21,100
Market-Adjusted Model,21042,2022-10-27,-0.406733363,0.2644768567,-0.506386464,21,100
Market-Adjusted Model,21043,2022-10-27,0.0085988913,-0.090669976,-0.091054209,21,100
Market-Adjusted Model,21044,2022-10-27,0.1277532854,0.0593106516,0.0281001853,21,100
Market-Adjusted Model,21045,2022-10-27,0.0081237235,-0.091147617,-0.091529377,21,100
Market-Adjusted Model,21046,2022-10-27,0.0182927136,-0.081054979,-0.081360386,21,100
Market-Adjusted Model,21049,2022-10-27,0.0040485792,-0.09517023,-0.095604521,21,100
Market-Adjusted Model,21050,2022-10-27,0.0065425802,-0.092705955,-0.09311052,21,100
Market-Adjusted Model,21051,2022-10-27,0.0183149933,-0.015262389,-0.081338107,21,100
Market-Adjusted Model,21052,2022-10-27,0.0058252833,-0.09341497,-0.093827817,21,100
Market-Adjusted Model,21053,2022-10-27,-0.237037068,-0.328099007,-0.336690168,21,100
Market-Adjusted Model,21054,2022-10-27,0.0010110492,-0.098219245,-0.098642051,21,100
Market-Adjusted Model,21055,2022-10-27,0.1680918927,0.0706628097,0.0684387926,21,100
Market-Adjusted Model,21056,2022-10-27,0.010579299,-0.088700686,-0.089073801,21,100
Market-Adjusted Model,21057,2022-10-27,0.0091093272,-0.090170237,-0.090543773,21,100
Market-Adjusted Model,21058,2022-10-27,0.0030120213,-0.096232922,-0.096641079,21,100
Market-Adjusted Model,21059,2022-10-27,0.0045569699,-0.094670043,-0.09509613,21,100
Market-Adjusted Model,21060,2022-10-27,-0.427500012,-0.628498722,-0.527153112,21,100
Market-Adjusted Model,21061,2022-10-27,-0.079726636,-0.175488248,-0.179379736,21,90
Market-Adjusted Model,21062,2022-10-27,-0.223893823,-0.32636407,-0.323546923,21,100
Market-Adjusted Model,21065,2022-10-27,-0.215568884,-0.321831459,-0.315221984,21,100
Market-Adjusted Model,21066,2022-10-27,0.1123348477,0.0276906176,0.0126817476,21,100
Market-Adjusted Model,21067,2022-10-27,0.0055809548,-0.093628667,-0.094072145,21,100
Market-Adjusted Model,21068,2022-10-27,0.0080645083,-0.091202599,-0.091588592,21,100
Market-Adjusted Model,21069,2022-10-27,0.0412926457,-0.048755777,-0.058360454,21,100
Market-Adjusted Model,21070,2022-10-27,0.0080726463,-0.091204969,-0.091580454,21,100
Market-Adjusted Model,21072,2022-10-27,0.073558674,-0.001790935,-0.026094426,21,100
Market-Adjusted Model,21073,2022-10-27,0.0050251449,-0.094234141,-0.094627955,21,100
Market-Adjusted Model,21074,2022-10-27,-0.092592587,-0.180732103,-0.192245688,21,100
Market-Adjusted Model,21075,2022-10-27,0.0060301931,-0.09323364,-0.093622907,21,100
Market-Adjusted Model,21076,2022-10-27,0.0650000527,-0.007770683,-0.034653047,21,100
Market-Adjusted Model,21077,2022-10-27,-0.133333368,-0.218216782,-0.232986468,21,100
Market-Adjusted Model,21078,2022-10-27,0.0060483337,-0.093196573,-0.093604766,21,100
Market-Adjusted Model,21079,2022-10-27,0.0081383445,-0.091130779,-0.091514756,21,100
Market-Adjusted Model,21080,2022-10-27,0.0030060808,-0.096241329,-0.096647019,21,100
Market-Adjusted Model,21081,2022-10-27,-0.365079385,-0.498865031,-0.464732485,21,100
Market-Adjusted Model,21082,2022-10-27,0.0025112626,-0.096737479,-0.097141838,21,100
Market-Adjusted Model,21083,2022-10-27,0.0075263227,-0.09173847,-0.092126777,21,100
Market-Adjusted Model,21084,2022-10-27,0.001027505,-0.097857224,-0.098625595,21,100
Market-Adjusted Model,21085,2022-10-27,0.0030150484,-0.096228154,-0.096638052,21,100
Market-Adjusted Model,21086,2022-10-27,0.0060728204,-0.093167371,-0.09358028,21,100
Market-Adjusted Model,21087,2022-10-27,-0.186252147,-0.286267838,-0.285905247,21,100
Market-Adjusted Model,21088,2022-10-27,0.0111788268,-0.088107976,-0.088474273,21,100
Market-Adjusted Model,21089,2022-10-27,0.3136363945,0.1982234384,0.2139832944,21,100
Market-Adjusted Model,21090,2022-10-27,-0.292207757,-0.429220197,-0.391860857,21,100
Market-Adjusted Model,21091,2022-10-27,-0.194202915,-0.284228836,-0.293856015,21,100
Market-Adjusted Model,21092,2022-10-27,0.0065890052,-0.092667229,-0.093064095,21,100
Market-Adjusted Model,21094,2022-10-27,0.0141844323,-0.085124002,-0.085468668,21,100
Market-Adjusted Model,21095,2022-10-27,0.0060241382,-0.093236631,-0.093628962,21,100
Market-Adjusted Model,21096,2022-10-27,0.724551005,0.5094431506,0.6248979049,21,100
Market-Adjusted Model,21097,2022-10-27,0.0040240449,-0.095219153,-0.095629055,21,100
Market-Adjusted Model,21099,2022-10-27,0.0070921677,-0.092167318,-0.092560932,21,100
Market-Adjusted Model,21102,2022-10-27,-0.073684152,-0.140052395,-0.173337252,21,100
Market-Adjusted Model,21103,2022-10-27,-0.114952297,-0.023561634,-0.214605397,21,100
Market-Adjusted Model,21104,2022-10-27,0.0060975064,-0.093158691,-0.093555594,21,100
Market-Adjusted Model,21105,2022-10-27,0.0309637667,-0.052822821,-0.068689333,21,100
Market-Adjusted Model,21106,2022-10-27,-0.167432045,-0.268699804,-0.267085146,21,100
Market-Adjusted Model,21107,2022-10-27,0.0141628112,-0.08514285,-0.085490289,21,100
Market-Adjusted Model,21108,2022-10-27,0.0070994579,-0.092157815,-0.092553642,21,100
Market-Adjusted Model,21109,2022-10-27,0.1981982267,0.1067418223,0.0985451266,21,100
Market-Adjusted Model,21110,2022-10-27,-1.563958E-9,-0.085717854,-0.099653102,21,100
Market-Adjusted Model,21111,2022-10-27,-0.13284137,-0.227555559,-0.23249447,21,100
Market-Adjusted Model,21112,2022-10-27,0.2513801974,0.1485496117,0.1517270973,21,100
Market-Adjusted Model,21113,2022-10-27,0.0121334556,-0.08714938,-0.087519645,21,100
Market-Adjusted Model,21114,2022-10-27,-0.173871224,-0.207865813,-0.273524324,21,100
Market-Adjusted Model,21115,2022-10-27,0.0070564209,-0.092203337,-0.092596679,21,100
Market-Adjusted Model,21116,2022-10-27,0.0407632497,-0.052841224,-0.05888985,21,100
Market-Adjusted Model,21117,2022-10-27,-0.889274197,-1.46726978,-0.988927297,21,100
Market-Adjusted Model,21118,2022-10-27,-0.142433174,-0.229683724,-0.242086274,21,100
Market-Adjusted Model,21120,2022-10-27,0.1187334596,0.0465585384,0.0190803595,21,100
Market-Adjusted Model,21121,2022-10-27,0.0296610719,-0.061353857,-0.069992028,21,100
Market-Adjusted Model,21122,2022-10-27,0.067312413,-0.009558813,-0.032340687,21,100
Market-Adjusted Model,21123,2022-10-27,0.0915888437,0.0440621525,-0.008064256,21,100
Market-Adjusted Model,21124,2022-10-27,0.0566595979,-0.038420232,-0.042993502,21,100
Market-Adjusted Model,21125,2022-10-27,0.0469134749,-0.024414739,-0.052739625,21,100
Market-Adjusted Model,21152,2022-10-27,0.0313922014,-0.06300927,-0.068260899,21,100
Market-Adjusted Model,21178,2022-10-27,0.2348899721,0.1181684972,0.1352368719,21,100
Market-Adjusted Model,21186,2022-10-27,0.1944896806,0.0839018554,0.0948365805,21,100
Market-Adjusted Model,21193,2022-10-27,0.0050710137,-0.094177281,-0.094582086,21,100
Market-Adjusted Model,21195,2022-10-27,0.0466828349,-0.047748676,-0.052970265,21,100
Market-Adjusted Model,21196,2022-10-27,0.1182210877,0.0151834031,0.0185679876,21,100
Market-Adjusted Model,21197,2022-10-27,0.1223219116,0.0200987328,0.0226688115,21,100
Market-Adjusted Model,21198,2022-10-27,-0.475490166,-0.66309817,-0.575143267,21,100
Market-Adjusted Model,21199,2022-10-27,0.0091463567,-0.0901153,-0.090506743,21,100
Market-Adjusted Model,21205,2022-10-27,0.1744681295,0.0708297726,0.0748150294,21,100
Market-Adjusted Model,21206,2022-10-27,0.1093972528,0.0082417347,0.0097441526,21,100
Market-Adjusted Model,21207,2022-10-27,0.1073729345,0.0149980825,0.0077198343,21,100
Market-Adjusted Model,21209,2022-10-27,-0.187325603,-0.27842595,-0.286978703,21,100
Market-Adjusted Model,21210,2022-10-27,-0.212230213,-0.31405541,-0.311883313,21,100
Market-Adjusted Model,21211,2022-10-27,0.0055894618,-0.093659076,-0.094063638,21,100
Market-Adjusted Model,21212,2022-10-27,-0.002495008,-0.101616117,-0.102148108,21,100
Market-Adjusted Model,21213,2022-10-27,0.0522018626,-0.041875837,-0.047451238,21,100
Market-Adjusted Model,21214,2022-10-27,0.0541947435,-0.013536543,-0.014033128,10,100
Market-Adjusted Model,21217,2022-10-27,0.0151821474,-0.084125566,-0.084470953,21,100
Market-Adjusted Model,21218,2022-10-27,0.0050049323,-0.09421757,-0.094648168,21,100
Market-Adjusted Model,21219,2022-10-27,-0.074225102,-0.162873927,-0.173878202,21,100
Market-Adjusted Model,21220,2022-10-27,0.0273737324,-0.071609506,-0.072279368,21,100
Market-Adjusted Model,21221,2022-10-27,0.0121334561,-0.087152087,-0.087519644,21,100
Market-Adjusted Model,21222,2022-10-27,0.3464567409,0.2227960443,0.2468036408,21,100
Market-Adjusted Model,21225,2022-10-27,0.0729463696,-0.026995147,-0.026706731,21,100
Market-Adjusted Model,21226,2022-10-27,0.0131712377,-0.086129056,-0.086481862,21,100
Market-Adjusted Model,21227,2022-10-27,0.0797664968,-0.014430274,-0.019886603,21,100
Market-Adjusted Model,21228,2022-10-27,0.0625000519,-0.023741012,-0.037153048,21,100
Market-Adjusted Model,21229,2022-10-27,0.0081300739,-0.09111605,-0.091523026,21,100
Market-Adjusted Model,21230,2022-10-27,-0.144688639,-0.242475439,-0.244341739,21,100
Market-Adjusted Model,21233,2022-10-27,-0.260057924,-0.353812159,-0.359711024,21,100
Market-Adjusted Model,21234,2022-10-27,0.1289870724,0.0262099374,0.0293339722,21,100
Market-Adjusted Model,21235,2022-10-27,0.0967111544,-0.003289161,-0.002941946,21,100
Market-Adjusted Model,21236,2022-10-27,0.1320690603,0.0277945643,0.0324159602,21,100
Market-Adjusted Model,21237,2022-10-27,0.1157275873,0.0269174011,0.0160744872,21,100
Market-Adjusted Model,21238,2022-10-27,0.1060845082,0.005960341,0.0064314081,21,100
Market-Adjusted Model,21239,2022-10-27,0.087849803,-0.009331694,-0.011803297,21,100
Market-Adjusted Model,21240,2022-10-27,0.1433397874,0.0375862861,0.0436866873,21,100
Market-Adjusted Model,21241,2022-10-27,0.0684533964,-0.027558008,-0.031199704,21,100
Market-Adjusted Model,21242,2022-10-27,0.0354213958,-0.050426319,-0.064231704,21,100
Market-Adjusted Model,21243,2022-10-27,0.0430597334,-0.056668741,-0.056593367,21,100
Market-Adjusted Model,21244,2022-10-27,0.1000673739,-0.000468946,0.0004142738,21,100
Market-Adjusted Model,21245,2022-10-27,0.0657560871,-0.033079945,-0.033897013,21,100
Market-Adjusted Model,21246,2022-10-27,0.0766476644,-0.021522546,-0.023005436,21,100
Market-Adjusted Model,21248,2022-10-27,0.1389427094,0.0334656518,0.0392896093,21,100
Market-Adjusted Model,21249,2022-10-27,0.532710168,0.3870997205,0.4330570679,21,100
Market-Adjusted Model,21250,2022-10-27,0.1386877973,0.0334422947,0.0390346971,21,100
Market-Adjusted Model,21251,2022-10-27,0.138087149,0.0340273251,0.0384340489,21,100
Market-Adjusted Model,21252,2022-10-27,0.0701169102,-0.02699632,-0.02953619,21,100
Market-Adjusted Model,21253,2022-10-27,0.0065490758,-0.092715537,-0.093104024,21,100
Market-Adjusted Model,21254,2022-10-27,0.008568552,-0.090662493,-0.091084548,21,100
Market-Adjusted Model,21255,2022-10-27,0.0080645082,-0.091208017,-0.091588592,21,100
Market-Adjusted Model,21256,2022-10-27,0.0060422419,-0.093217372,-0.093610858,21,100
Market-Adjusted Model,21257,2022-10-27,0.1576658289,0.0593306434,0.0580127288,21,100
Market-Adjusted Model,21259,2022-10-27,0.1462687036,0.039382508,0.0466156035,21,100
Market-Adjusted Model,21260,2022-10-27,-0.160839111,-0.243406881,-0.260492212,21,100
Market-Adjusted Model,21261,2022-10-27,-0.083061852,-0.165137237,-0.182714952,21,100
Market-Adjusted Model,21262,2022-10-27,0.0566227934,-0.030921778,-0.043030307,21,100
Market-Adjusted Model,21263,2022-10-27,0.0129310286,-0.040910498,-0.086722072,21,100
Market-Adjusted Model,21264,2022-10-27,0.002380916,-0.09685529,-0.097272184,21,100
Market-Adjusted Model,21265,2022-10-27,0.4318936553,0.3436458334,0.3322405552,21,100
Market-Adjusted Model,21267,2022-10-27,0.0141988186,-0.085098387,-0.085454282,21,100
Market-Adjusted Model,21268,2022-10-27,-0.919999996,-1.53556898,-0.976287838,8,100
Market-Adjusted Model,21269,2022-10-27,-0.107913655,-0.140924904,-0.207566755,21,100
Market-Adjusted Model,21270,2022-10-27,0.0157281268,-0.083595763,-0.083924973,21,100
Market-Adjusted Model,21271,2022-10-27,0.0215924851,-0.071515258,-0.078060615,21,100
Market-Adjusted Model,21272,2022-10-27,0.1116504913,0.0138080604,0.0119973911,21,100
Market-Adjusted Model,21273,2022-10-27,0.0055360148,-0.093720807,-0.094117085,21,100
Market-Adjusted Model,21276,2022-10-27,0.0014535214,-0.097771602,-0.098199579,21,100
Market-Adjusted Model,21277,2022-10-27,-0.246123992,-0.291150339,-0.345777092,21,100
Market-Adjusted Model,21278,2022-10-27,-0.141439243,-0.225890602,-0.241092343,21,100
Market-Adjusted Model,21279,2022-10-27,0.0075642771,-0.091704958,-0.092088823,21,100
Market-Adjusted Model,21280,2022-10-27,-0.338604113,-0.180064824,-0.438257213,21,100
Market-Adjusted Model,21281,2022-10-27,0.1327800444,0.0406967363,0.0331269443,21,100
Market-Adjusted Model,21284,2022-10-27,0.0070564205,-0.09219776,-0.09259668,21,100
Market-Adjusted Model,21285,2022-10-27,0.0099502432,-0.083021406,-0.089702857,21,100
Market-Adjusted Model,21286,2022-10-27,-0.225000007,-0.286116456,-0.324653107,21,100
Market-Adjusted Model,21287,2022-10-27,0.006549076,-0.092716605,-0.093104024,21,100
Market-Adjusted Model,21288,2022-10-27,-0.481543209,-0.701162905,-0.581196309,21,100
Market-Adjusted Model,21289,2022-10-27,-0.072033828,-0.135492368,-0.171686928,21,100
Market-Adjusted Model,21292,2022-10-27,0.0101522256,-0.08914079,-0.089500874,21,100
Market-Adjusted Model,21293,2022-10-27,0.007049314,-0.092201679,-0.092603786,21,100
Market-Adjusted Model,21294,2022-10-27,0.0631219939,-0.032551244,-0.036531106,21,100
Market-Adjusted Model,21295,2022-10-27,0.0081134851,-0.091137839,-0.091539615,21,100
Market-Adjusted Model,21296,2022-10-27,0.010152226,-0.089138748,-0.089500874,21,100
Market-Adjusted Model,21297,2022-10-27,0.0909090924,-0.000778594,-0.008744008,21,100
Market-Adjusted Model,21298,2022-10-27,0.0162766884,-0.083066316,-0.083376412,21,100
Market-Adjusted Model,21299,2022-10-27,0.0060913162,-0.093160811,-0.093561784,21,100
Market-Adjusted Model,21301,2022-10-27,-0.134450305,-0.207114448,-0.234103405,21,100
